Date,Close,Volume,Name
12-04-2012,44.332062,2163500,Finance-Deutsche
13-04-2012,42.270992,2468400,Finance-Deutsche
16-04-2012,42.356869,2229700,Finance-Deutsche
17-04-2012,44.188931,2306700,Finance-Deutsche
18-04-2012,43.36832,1636700,Finance-Deutsche
19-04-2012,42.242367,3961400,Finance-Deutsche
20-04-2012,43.282444,2929600,Finance-Deutsche
23-04-2012,41.688931,2527500,Finance-Deutsche
24-04-2012,42.080154,2218700,Finance-Deutsche
25-04-2012,43.387405,2750300,Finance-Deutsche
26-04-2012,41.889313,3525800,Finance-Deutsche
27-04-2012,42.45229,1720700,Finance-Deutsche
30-04-2012,41.402672,1292400,Finance-Deutsche
01-05-2012,42.15649,1760200,Finance-Deutsche
02-05-2012,40.353054,3137000,Finance-Deutsche
03-05-2012,38.79771,4067600,Finance-Deutsche
04-05-2012,38.921757,2339300,Finance-Deutsche
07-05-2012,39.541985,2407800,Finance-Deutsche
08-05-2012,38.530533,2872300,Finance-Deutsche
09-05-2012,37.595421,2913800,Finance-Deutsche
10-05-2012,38.454197,2032800,Finance-Deutsche
11-05-2012,37.795803,2465600,Finance-Deutsche
14-05-2012,36.402672,2032800,Finance-Deutsche
15-05-2012,35.38168,2733900,Finance-Deutsche
16-05-2012,34.723282,3075700,Finance-Deutsche
17-05-2012,34.198475,2211300,Finance-Deutsche
18-05-2012,34.370228,3206500,Finance-Deutsche
21-05-2012,35.505726,3511500,Finance-Deutsche
22-05-2012,35.410305,3134000,Finance-Deutsche
23-05-2012,35.38168,1991200,Finance-Deutsche
24-05-2012,34.828243,1662700,Finance-Deutsche
25-05-2012,35,1158700,Finance-Deutsche
29-05-2012,34.980915,1527400,Finance-Deutsche
30-05-2012,34.017174,1347000,Finance-Deutsche
31-05-2012,34.332062,1890400,Finance-Deutsche
01-06-2012,31.87977,2917600,Finance-Deutsche
04-06-2012,32.700382,3081300,Finance-Deutsche
05-06-2012,32.709923,2559800,Finance-Deutsche
06-06-2012,34.236641,3062700,Finance-Deutsche
07-06-2012,34.188931,1990700,Finance-Deutsche
08-06-2012,34.341602,1273100,Finance-Deutsche
11-06-2012,33.339695,2066800,Finance-Deutsche
12-06-2012,33.807251,1788900,Finance-Deutsche
13-06-2012,33.435116,1491800,Finance-Deutsche
14-06-2012,33.578243,2015000,Finance-Deutsche
15-06-2012,34.837788,2648900,Finance-Deutsche
18-06-2012,33.70229,2222300,Finance-Deutsche
19-06-2012,34.742367,1850900,Finance-Deutsche
20-06-2012,35.076336,2594300,Finance-Deutsche
21-06-2012,33.883587,1609800,Finance-Deutsche
22-06-2012,34.332062,1720800,Finance-Deutsche
25-06-2012,32.662212,2193100,Finance-Deutsche
26-06-2012,32.938931,2078400,Finance-Deutsche
27-06-2012,33.70229,1361100,Finance-Deutsche
28-06-2012,32.328243,3290100,Finance-Deutsche
29-06-2012,34.513359,2315300,Finance-Deutsche
02-07-2012,35.190838,1303100,Finance-Deutsche
03-07-2012,35.505726,1186700,Finance-Deutsche
05-07-2012,33.816795,1460700,Finance-Deutsche
06-07-2012,32.10878,3125900,Finance-Deutsche
09-07-2012,31.917938,1453700,Finance-Deutsche
10-07-2012,31.135496,2071300,Finance-Deutsche
11-07-2012,31.192749,1287200,Finance-Deutsche
12-07-2012,30.391222,1376100,Finance-Deutsche
13-07-2012,30.152672,2604600,Finance-Deutsche
16-07-2012,29.799618,1564200,Finance-Deutsche
17-07-2012,29.818703,2001400,Finance-Deutsche
18-07-2012,30.085878,1713800,Finance-Deutsche
19-07-2012,30.085878,1350500,Finance-Deutsche
20-07-2012,28.673664,2185300,Finance-Deutsche
23-07-2012,27.442749,3244100,Finance-Deutsche
24-07-2012,26.87977,6470000,Finance-Deutsche
25-07-2012,26.087786,4222300,Finance-Deutsche
26-07-2012,27.557251,4304100,Finance-Deutsche
27-07-2012,29.351145,5355900,Finance-Deutsche
30-07-2012,28.893129,2175400,Finance-Deutsche
31-07-2012,28.950382,2222500,Finance-Deutsche
01-08-2012,28.435114,1583700,Finance-Deutsche
02-08-2012,27.051527,2747600,Finance-Deutsche
03-08-2012,29.770992,3288200,Finance-Deutsche
06-08-2012,29.80916,1484100,Finance-Deutsche
07-08-2012,30.171755,1607800,Finance-Deutsche
08-08-2012,30.152672,1140100,Finance-Deutsche
09-08-2012,30.152672,1046100,Finance-Deutsche
10-08-2012,29.933207,934500,Finance-Deutsche
13-08-2012,29.589695,2309600,Finance-Deutsche
14-08-2012,29.284351,1572100,Finance-Deutsche
15-08-2012,29.37023,1070100,Finance-Deutsche
16-08-2012,30.543894,2306100,Finance-Deutsche
17-08-2012,31.412214,1976700,Finance-Deutsche
20-08-2012,31.192749,1557600,Finance-Deutsche
21-08-2012,32.509541,3400400,Finance-Deutsche
22-08-2012,32.853054,2316700,Finance-Deutsche
23-08-2012,32.767174,2432600,Finance-Deutsche
24-08-2012,32.490459,1195000,Finance-Deutsche
27-08-2012,33.034351,1911900,Finance-Deutsche
28-08-2012,32.738548,1459400,Finance-Deutsche
29-08-2012,32.757633,872200,Finance-Deutsche
30-08-2012,32.309162,1120900,Finance-Deutsche
31-08-2012,33.816795,2826100,Finance-Deutsche
04-09-2012,33.234734,1652100,Finance-Deutsche
05-09-2012,33.520992,1667100,Finance-Deutsche
06-09-2012,35.887405,3610800,Finance-Deutsche
07-09-2012,38.339695,5094200,Finance-Deutsche
10-09-2012,38.339695,3216100,Finance-Deutsche
11-09-2012,40.667938,4518800,Finance-Deutsche
12-09-2012,40.486641,3575100,Finance-Deutsche
13-09-2012,40.90649,4991800,Finance-Deutsche
14-09-2012,42.232826,3636000,Finance-Deutsche
17-09-2012,42.261452,2518900,Finance-Deutsche
18-09-2012,40.515266,3554700,Finance-Deutsche
19-09-2012,40.753819,2032100,Finance-Deutsche
20-09-2012,40.286259,2105800,Finance-Deutsche
21-09-2012,40.696564,2124600,Finance-Deutsche
24-09-2012,40.505726,1261500,Finance-Deutsche
25-09-2012,39.532444,2199700,Finance-Deutsche
26-09-2012,37.767174,3324800,Finance-Deutsche
27-09-2012,38.645039,1841600,Finance-Deutsche
28-09-2012,37.833969,1955300,Finance-Deutsche
01-10-2012,38.36832,1573300,Finance-Deutsche
02-10-2012,38.969467,2018000,Finance-Deutsche
03-10-2012,39.809162,2767400,Finance-Deutsche
04-10-2012,40.39122,1688200,Finance-Deutsche
05-10-2012,40.295803,1563800,Finance-Deutsche
08-10-2012,39.904579,791700,Finance-Deutsche
09-10-2012,38.969467,1378000,Finance-Deutsche
10-10-2012,39.284351,1008100,Finance-Deutsche
11-10-2012,40.687023,1558600,Finance-Deutsche
12-10-2012,40.028625,1479300,Finance-Deutsche
15-10-2012,41.078243,1431000,Finance-Deutsche
16-10-2012,42.958015,2623700,Finance-Deutsche
17-10-2012,44.13168,2415300,Finance-Deutsche
18-10-2012,44.246181,2276400,Finance-Deutsche
19-10-2012,42.442749,2371900,Finance-Deutsche
22-10-2012,43.187023,1897100,Finance-Deutsche
23-10-2012,41.67939,2533400,Finance-Deutsche
24-10-2012,41.326336,1551400,Finance-Deutsche
25-10-2012,41.488548,1479600,Finance-Deutsche
26-10-2012,41.765266,2448800,Finance-Deutsche
31-10-2012,43.616413,1994300,Finance-Deutsche
01-11-2012,44.456108,1713800,Finance-Deutsche
02-11-2012,43.396946,1383600,Finance-Deutsche
05-11-2012,43.158398,1135400,Finance-Deutsche
06-11-2012,43.979008,911200,Finance-Deutsche
07-11-2012,42.07061,2967000,Finance-Deutsche
08-11-2012,41.288166,1419900,Finance-Deutsche
09-11-2012,40.410305,2457000,Finance-Deutsche
12-11-2012,40.629772,1090000,Finance-Deutsche
13-11-2012,40.763359,1271000,Finance-Deutsche
14-11-2012,39.790077,1526600,Finance-Deutsche
15-11-2012,40.667938,1613600,Finance-Deutsche
16-11-2012,39.666031,2283600,Finance-Deutsche
19-11-2012,41.269085,1415700,Finance-Deutsche
20-11-2012,40.639313,1482600,Finance-Deutsche
21-11-2012,40.362595,999800,Finance-Deutsche
23-11-2012,41.860687,857000,Finance-Deutsche
26-11-2012,41.316795,848200,Finance-Deutsche
27-11-2012,41.440838,1657900,Finance-Deutsche
28-11-2012,41.20229,3068900,Finance-Deutsche
29-11-2012,41.860687,1338800,Finance-Deutsche
30-11-2012,42.10878,1332000,Finance-Deutsche
03-12-2012,42.223282,1183800,Finance-Deutsche
04-12-2012,42.948475,2132200,Finance-Deutsche
05-12-2012,43.959923,2137100,Finance-Deutsche
06-12-2012,43.40649,2548500,Finance-Deutsche
07-12-2012,42.767174,1905600,Finance-Deutsche
10-12-2012,42.166031,1263200,Finance-Deutsche
11-12-2012,42.557251,1169400,Finance-Deutsche
12-12-2012,42.538166,1696200,Finance-Deutsche
13-12-2012,41.459923,2588200,Finance-Deutsche
14-12-2012,40.877861,1948000,Finance-Deutsche
17-12-2012,41.135498,1528100,Finance-Deutsche
18-12-2012,42.204197,1380000,Finance-Deutsche
19-12-2012,42.471375,1316200,Finance-Deutsche
20-12-2012,42.738548,1032200,Finance-Deutsche
21-12-2012,41.67939,1866000,Finance-Deutsche
24-12-2012,41.545803,249300,Finance-Deutsche
26-12-2012,41.459923,634500,Finance-Deutsche
27-12-2012,42.337788,1509800,Finance-Deutsche
28-12-2012,41.335876,852900,Finance-Deutsche
31-12-2012,42.261452,1656300,Finance-Deutsche
02-01-2013,43.35878,1515000,Finance-Deutsche
03-01-2013,43.043892,1489300,Finance-Deutsche
04-01-2013,43.730915,732200,Finance-Deutsche
07-01-2013,44.637405,1723600,Finance-Deutsche
08-01-2013,45.238548,1607800,Finance-Deutsche
09-01-2013,45.324429,1089700,Finance-Deutsche
10-01-2013,47.242367,2450100,Finance-Deutsche
11-01-2013,47.347328,1198100,Finance-Deutsche
14-01-2013,47.175571,1007200,Finance-Deutsche
15-01-2013,46.946564,1143800,Finance-Deutsche
16-01-2013,46.383587,1596800,Finance-Deutsche
17-01-2013,46.622139,1274300,Finance-Deutsche
18-01-2013,46.784351,912000,Finance-Deutsche
22-01-2013,46.116413,2059400,Finance-Deutsche
23-01-2013,45.066795,1756800,Finance-Deutsche
24-01-2013,46.211834,1531300,Finance-Deutsche
25-01-2013,47.223282,1426800,Finance-Deutsche
28-01-2013,47.404579,965700,Finance-Deutsche
29-01-2013,47.519085,930700,Finance-Deutsche
30-01-2013,48.072517,1908100,Finance-Deutsche
31-01-2013,49.293892,3480100,Finance-Deutsche
01-02-2013,50.286259,2488100,Finance-Deutsche
04-02-2013,47.833969,2289300,Finance-Deutsche
05-02-2013,48.788166,1268800,Finance-Deutsche
06-02-2013,48.196564,1518400,Finance-Deutsche
07-02-2013,46.851147,1667500,Finance-Deutsche
08-02-2013,47.146946,1702100,Finance-Deutsche
11-02-2013,46.755726,1154400,Finance-Deutsche
12-02-2013,47.585876,1094500,Finance-Deutsche
13-02-2013,47.11832,734900,Finance-Deutsche
14-02-2013,46.517174,1345300,Finance-Deutsche
15-02-2013,45.677483,1419000,Finance-Deutsche
19-02-2013,46.755726,898400,Finance-Deutsche
20-02-2013,45.410305,1044800,Finance-Deutsche
21-02-2013,43.664124,2504900,Finance-Deutsche
22-02-2013,44.847328,1974900,Finance-Deutsche
25-02-2013,43.244274,4736000,Finance-Deutsche
26-02-2013,43.167938,2068300,Finance-Deutsche
27-02-2013,43.874046,1357300,Finance-Deutsche
28-02-2013,43.635498,1029500,Finance-Deutsche
01-03-2013,41.698475,3072000,Finance-Deutsche
04-03-2013,41.507633,1535000,Finance-Deutsche
05-03-2013,42.261452,2147800,Finance-Deutsche
06-03-2013,42.242367,1488200,Finance-Deutsche
07-03-2013,42.595421,867600,Finance-Deutsche
08-03-2013,43.072517,2087100,Finance-Deutsche
11-03-2013,42.585876,2899600,Finance-Deutsche
12-03-2013,42.461834,1437800,Finance-Deutsche
13-03-2013,41.793892,1363800,Finance-Deutsche
14-03-2013,42.576336,914700,Finance-Deutsche
15-03-2013,42.585876,1375300,Finance-Deutsche
18-03-2013,41.049618,2316700,Finance-Deutsche
19-03-2013,39.770992,4191200,Finance-Deutsche
20-03-2013,39.980915,1169700,Finance-Deutsche
21-03-2013,40.076336,1611000,Finance-Deutsche
22-03-2013,40.181297,1360300,Finance-Deutsche
25-03-2013,38.511452,3431700,Finance-Deutsche
26-03-2013,38.416031,2172600,Finance-Deutsche
27-03-2013,37.280533,3362700,Finance-Deutsche
28-03-2013,37.328243,2198200,Finance-Deutsche
01-04-2013,36.946564,1590900,Finance-Deutsche
02-04-2013,38.148853,2367700,Finance-Deutsche
03-04-2013,37.442749,2319700,Finance-Deutsche
04-04-2013,37.643131,1569900,Finance-Deutsche
05-04-2013,37.833969,1842300,Finance-Deutsche
08-04-2013,37.948475,1343600,Finance-Deutsche
09-04-2013,39.007633,2279700,Finance-Deutsche
10-04-2013,40.295803,2407000,Finance-Deutsche
11-04-2013,40.314884,1451400,Finance-Deutsche
12-04-2013,39.446564,1264500,Finance-Deutsche
15-04-2013,38.225189,1449900,Finance-Deutsche
16-04-2013,39.322517,1466200,Finance-Deutsche
17-04-2013,37.690838,2940100,Finance-Deutsche
18-04-2013,36.7271,2800300,Finance-Deutsche
19-04-2013,37.45229,1787400,Finance-Deutsche
22-04-2013,38.015266,1476900,Finance-Deutsche
23-04-2013,39.293892,3036800,Finance-Deutsche
24-04-2013,40.286259,1775100,Finance-Deutsche
25-04-2013,40.496181,1778500,Finance-Deutsche
26-04-2013,40.333969,1103700,Finance-Deutsche
29-04-2013,41.841602,12050700,Finance-Deutsche
30-04-2013,43.940838,6779400,Finance-Deutsche
01-05-2013,43.75,2554800,Finance-Deutsche
02-05-2013,44.694656,2938200,Finance-Deutsche
03-05-2013,45.667938,2765500,Finance-Deutsche
06-05-2013,45.849236,1461000,Finance-Deutsche
07-05-2013,46.555344,2463900,Finance-Deutsche
08-05-2013,46.574429,1989900,Finance-Deutsche
09-05-2013,45.791985,1910100,Finance-Deutsche
10-05-2013,45.324429,1959400,Finance-Deutsche
13-05-2013,44.828243,1586600,Finance-Deutsche
14-05-2013,44.847328,2060100,Finance-Deutsche
15-05-2013,45.238548,1904700,Finance-Deutsche
16-05-2013,44.5229,1827600,Finance-Deutsche
17-05-2013,46.230915,2900400,Finance-Deutsche
20-05-2013,45.849236,1604400,Finance-Deutsche
21-05-2013,45.267174,1531400,Finance-Deutsche
22-05-2013,44.761452,1805300,Finance-Deutsche
23-05-2013,44.561069,1561500,Finance-Deutsche
24-05-2013,43.416031,1456300,Finance-Deutsche
28-05-2013,44.122139,2032400,Finance-Deutsche
29-05-2013,44.055344,1913200,Finance-Deutsche
30-05-2013,45.028625,1844700,Finance-Deutsche
31-05-2013,44.198475,1337600,Finance-Deutsche
03-06-2013,44.942749,1842600,Finance-Deutsche
04-06-2013,45.314884,1491100,Finance-Deutsche
05-06-2013,44.551525,1274200,Finance-Deutsche
06-06-2013,44.646946,1450200,Finance-Deutsche
07-06-2013,45.553436,1166700,Finance-Deutsche
10-06-2013,45.706108,1057900,Finance-Deutsche
11-06-2013,44.723282,1023500,Finance-Deutsche
12-06-2013,43.559162,1568700,Finance-Deutsche
13-06-2013,44.541985,1129300,Finance-Deutsche
14-06-2013,43.645039,1687300,Finance-Deutsche
17-06-2013,43.664124,1527400,Finance-Deutsche
18-06-2013,44.236641,1456400,Finance-Deutsche
19-06-2013,43.043892,1562400,Finance-Deutsche
20-06-2013,41.564884,1888800,Finance-Deutsche
21-06-2013,41.812977,2582900,Finance-Deutsche
24-06-2013,40.954197,2078000,Finance-Deutsche
25-06-2013,41.402672,1073800,Finance-Deutsche
26-06-2013,41.774811,1227500,Finance-Deutsche
27-06-2013,41.29771,1312400,Finance-Deutsche
28-06-2013,40.028625,1736400,Finance-Deutsche
01-07-2013,40.057251,796400,Finance-Deutsche
02-07-2013,39.246181,1141600,Finance-Deutsche
03-07-2013,39.169846,1044600,Finance-Deutsche
05-07-2013,39.236641,1135800,Finance-Deutsche
08-07-2013,39.465649,1001400,Finance-Deutsche
09-07-2013,39.742367,1096700,Finance-Deutsche
10-07-2013,40.811069,1530000,Finance-Deutsche
11-07-2013,41.765266,1370900,Finance-Deutsche
12-07-2013,41.841602,753800,Finance-Deutsche
15-07-2013,42.299618,778600,Finance-Deutsche
16-07-2013,42.051525,708900,Finance-Deutsche
17-07-2013,42.194656,501000,Finance-Deutsche
18-07-2013,43.225189,1179100,Finance-Deutsche
19-07-2013,44.017174,1021000,Finance-Deutsche
22-07-2013,44.895039,1904600,Finance-Deutsche
23-07-2013,44.933205,792900,Finance-Deutsche
24-07-2013,45.410305,1080200,Finance-Deutsche
25-07-2013,45.982826,1045100,Finance-Deutsche
26-07-2013,45.85878,836400,Finance-Deutsche
29-07-2013,45.543892,815100,Finance-Deutsche
30-07-2013,43.301525,2767000,Finance-Deutsche
31-07-2013,42.92939,1318400,Finance-Deutsche
01-08-2013,43.912212,1022800,Finance-Deutsche
02-08-2013,43.730915,524000,Finance-Deutsche
05-08-2013,43.225189,463900,Finance-Deutsche
06-08-2013,42.490459,663400,Finance-Deutsche
07-08-2013,42.681297,507800,Finance-Deutsche
08-08-2013,43.444656,731900,Finance-Deutsche
09-08-2013,43.759541,802700,Finance-Deutsche
12-08-2013,43.559162,800900,Finance-Deutsche
13-08-2013,43.36832,482800,Finance-Deutsche
14-08-2013,42.958015,748600,Finance-Deutsche
15-08-2013,42.958015,1127400,Finance-Deutsche
16-08-2013,43.339695,679800,Finance-Deutsche
19-08-2013,42.585876,1002700,Finance-Deutsche
20-08-2013,42.566795,942800,Finance-Deutsche
21-08-2013,41.784351,1870500,Finance-Deutsche
22-08-2013,42.814884,1196700,Finance-Deutsche
23-08-2013,43.425571,793400,Finance-Deutsche
26-08-2013,42.948475,891200,Finance-Deutsche
27-08-2013,41.335876,1962600,Finance-Deutsche
28-08-2013,41.440838,919400,Finance-Deutsche
29-08-2013,41.040077,1092100,Finance-Deutsche
30-08-2013,41.431297,889200,Finance-Deutsche
03-09-2013,41.946564,1098600,Finance-Deutsche
04-09-2013,42.270992,933700,Finance-Deutsche
05-09-2013,42.261452,946400,Finance-Deutsche
06-09-2013,42.45229,798400,Finance-Deutsche
09-09-2013,43.225189,889500,Finance-Deutsche
10-09-2013,44.274811,1603800,Finance-Deutsche
11-09-2013,44.770992,928300,Finance-Deutsche
12-09-2013,44.379772,742700,Finance-Deutsche
13-09-2013,44.303436,622600,Finance-Deutsche
16-09-2013,45.372139,1883800,Finance-Deutsche
17-09-2013,45.400764,813900,Finance-Deutsche
18-09-2013,46.851147,1918800,Finance-Deutsche
19-09-2013,46.612595,1332100,Finance-Deutsche
20-09-2013,45.505726,1744800,Finance-Deutsche
23-09-2013,45.458015,1002900,Finance-Deutsche
24-09-2013,45.515266,909400,Finance-Deutsche
25-09-2013,44.437023,1563700,Finance-Deutsche
26-09-2013,44.17939,806900,Finance-Deutsche
27-09-2013,44.083969,1077900,Finance-Deutsche
30-09-2013,43.778625,692600,Finance-Deutsche
01-10-2013,44.713741,691300,Finance-Deutsche
02-10-2013,44.971375,512300,Finance-Deutsche
03-10-2013,44.732826,477500,Finance-Deutsche
04-10-2013,45.009541,321600,Finance-Deutsche
07-10-2013,44.169846,697700,Finance-Deutsche
08-10-2013,43.625954,429500,Finance-Deutsche
09-10-2013,43.921757,595200,Finance-Deutsche
10-10-2013,45.658398,1790000,Finance-Deutsche
11-10-2013,46.135498,1612800,Finance-Deutsche
14-10-2013,46.488548,646700,Finance-Deutsche
15-10-2013,46.345421,705800,Finance-Deutsche
16-10-2013,47.337788,944700,Finance-Deutsche
17-10-2013,47.9771,1026600,Finance-Deutsche
18-10-2013,48.492367,826300,Finance-Deutsche
21-10-2013,47.824429,1159800,Finance-Deutsche
22-10-2013,48.101147,750700,Finance-Deutsche
23-10-2013,47.251907,816000,Finance-Deutsche
24-10-2013,47.604961,653600,Finance-Deutsche
25-10-2013,47.528625,282900,Finance-Deutsche
28-10-2013,47.270992,631700,Finance-Deutsche
29-10-2013,47.318703,1341800,Finance-Deutsche
30-10-2013,46.526718,918400,Finance-Deutsche
31-10-2013,46.106869,640700,Finance-Deutsche
01-11-2013,45.734734,974900,Finance-Deutsche
04-11-2013,45.314884,1017700,Finance-Deutsche
05-11-2013,44.379772,1120800,Finance-Deutsche
06-11-2013,44.704197,561300,Finance-Deutsche
07-11-2013,44.169846,859800,Finance-Deutsche
08-11-2013,44.446564,707600,Finance-Deutsche
11-11-2013,44.427483,718800,Finance-Deutsche
12-11-2013,43.998093,749700,Finance-Deutsche
13-11-2013,44.188931,756000,Finance-Deutsche
14-11-2013,43.730915,941200,Finance-Deutsche
15-11-2013,43.70229,758800,Finance-Deutsche
18-11-2013,43.740459,1146400,Finance-Deutsche
19-11-2013,43.597328,991700,Finance-Deutsche
20-11-2013,43.101147,948100,Finance-Deutsche
21-11-2013,43.416031,643000,Finance-Deutsche
22-11-2013,44.150764,717100,Finance-Deutsche
25-11-2013,44.541985,740400,Finance-Deutsche
26-11-2013,44.65649,817500,Finance-Deutsche
27-11-2013,44.780533,638600,Finance-Deutsche
29-11-2013,45.763359,1073400,Finance-Deutsche
02-12-2013,45.467556,765600,Finance-Deutsche
03-12-2013,44.847328,849200,Finance-Deutsche
04-12-2013,44.541985,708100,Finance-Deutsche
05-12-2013,43.969467,707200,Finance-Deutsche
06-12-2013,44.57061,625000,Finance-Deutsche
09-12-2013,44.60878,398900,Finance-Deutsche
10-12-2013,44.284351,529500,Finance-Deutsche
11-12-2013,43.835876,547000,Finance-Deutsche
12-12-2013,43.40649,665500,Finance-Deutsche
13-12-2013,43.444656,347800,Finance-Deutsche
16-12-2013,44.169846,633500,Finance-Deutsche
17-12-2013,43.587788,382700,Finance-Deutsche
18-12-2013,44.074429,1113700,Finance-Deutsche
19-12-2013,43.845421,677800,Finance-Deutsche
20-12-2013,44.446564,609800,Finance-Deutsche
23-12-2013,45.095421,785000,Finance-Deutsche
24-12-2013,45.219467,196900,Finance-Deutsche
26-12-2013,45.515266,433300,Finance-Deutsche
27-12-2013,45.486641,630200,Finance-Deutsche
30-12-2013,46.078243,968100,Finance-Deutsche
31-12-2013,46.030533,560000,Finance-Deutsche
02-01-2014,44.5229,1222300,Finance-Deutsche
03-01-2014,44.646946,563900,Finance-Deutsche
06-01-2014,44.961834,510200,Finance-Deutsche
07-01-2014,45.992367,1318100,Finance-Deutsche
08-01-2014,47.11832,1340600,Finance-Deutsche
09-01-2014,47.041985,833600,Finance-Deutsche
10-01-2014,48.158398,1596900,Finance-Deutsche
13-01-2014,49.580154,2609900,Finance-Deutsche
14-01-2014,50.763359,1852500,Finance-Deutsche
15-01-2014,51.898853,2066700,Finance-Deutsche
16-01-2014,51.440838,1422000,Finance-Deutsche
17-01-2014,49.875954,4166600,Finance-Deutsche
21-01-2014,48.740459,2053600,Finance-Deutsche
22-01-2014,48.36832,1057700,Finance-Deutsche
23-01-2014,48.807251,1513200,Finance-Deutsche
24-01-2014,47.471375,1522100,Finance-Deutsche
27-01-2014,47.652672,891900,Finance-Deutsche
28-01-2014,48.263359,778600,Finance-Deutsche
29-01-2014,47.261452,1110800,Finance-Deutsche
30-01-2014,47.872139,1423300,Finance-Deutsche
31-01-2014,45.973282,2212100,Finance-Deutsche
03-02-2014,44.780533,2260100,Finance-Deutsche
04-02-2014,44.990459,2203500,Finance-Deutsche
05-02-2014,45.353054,1442800,Finance-Deutsche
06-02-2014,46.374046,1311600,Finance-Deutsche
07-02-2014,46.354961,856400,Finance-Deutsche
10-02-2014,45.811069,729000,Finance-Deutsche
11-02-2014,46.354961,482900,Finance-Deutsche
12-02-2014,46.67939,805700,Finance-Deutsche
13-02-2014,46.755726,538900,Finance-Deutsche
14-02-2014,46.67939,505000,Finance-Deutsche
18-02-2014,47.127861,1348500,Finance-Deutsche
19-02-2014,46.135498,1144500,Finance-Deutsche
20-02-2014,46.116413,777300,Finance-Deutsche
21-02-2014,45.90649,1608400,Finance-Deutsche
24-02-2014,46.64122,1695700,Finance-Deutsche
25-02-2014,46.221375,1074900,Finance-Deutsche
26-02-2014,45.648853,1295200,Finance-Deutsche
27-02-2014,45.753819,1101600,Finance-Deutsche
28-02-2014,46.125954,1170000,Finance-Deutsche
03-03-2014,44.713741,1671900,Finance-Deutsche
04-03-2014,45.467556,1169200,Finance-Deutsche
05-03-2014,45.305344,1313000,Finance-Deutsche
06-03-2014,46.116413,1299500,Finance-Deutsche
07-03-2014,45.028625,2044200,Finance-Deutsche
10-03-2014,44.379772,1810100,Finance-Deutsche
11-03-2014,43.759541,1749000,Finance-Deutsche
12-03-2014,43.244274,1712800,Finance-Deutsche
13-03-2014,41.488548,3380800,Finance-Deutsche
14-03-2014,41.316795,2697900,Finance-Deutsche
17-03-2014,41.7271,1535900,Finance-Deutsche
18-03-2014,42.54771,1662700,Finance-Deutsche
19-03-2014,42.662212,2666200,Finance-Deutsche
20-03-2014,42.757633,1060300,Finance-Deutsche
21-03-2014,42.232826,1227700,Finance-Deutsche
24-03-2014,41.898853,1350500,Finance-Deutsche
25-03-2014,42.337788,1305900,Finance-Deutsche
26-03-2014,42.089695,883000,Finance-Deutsche
27-03-2014,41.851147,1210700,Finance-Deutsche
28-03-2014,42.290077,1532700,Finance-Deutsche
31-03-2014,42.776718,986400,Finance-Deutsche
01-04-2014,43.769085,1773300,Finance-Deutsche
02-04-2014,43.921757,1409100,Finance-Deutsche
03-04-2014,42.958015,1570500,Finance-Deutsche
04-04-2014,42.9771,1027600,Finance-Deutsche
07-04-2014,42.328243,1019000,Finance-Deutsche
08-04-2014,42.375954,1217500,Finance-Deutsche
09-04-2014,43.139313,697500,Finance-Deutsche
10-04-2014,41.946564,1207200,Finance-Deutsche
11-04-2014,41.326336,2153300,Finance-Deutsche
14-04-2014,41.746181,1254600,Finance-Deutsche
15-04-2014,41.278625,1448100,Finance-Deutsche
16-04-2014,41.488548,900500,Finance-Deutsche
17-04-2014,42.261452,1311000,Finance-Deutsche
21-04-2014,42.11832,457200,Finance-Deutsche
22-04-2014,42.433205,684400,Finance-Deutsche
23-04-2014,42.251907,871700,Finance-Deutsche
24-04-2014,41.965649,1076800,Finance-Deutsche
25-04-2014,41.221375,2288200,Finance-Deutsche
28-04-2014,41.574429,1348800,Finance-Deutsche
29-04-2014,42.414124,1495400,Finance-Deutsche
30-04-2014,42.013359,851000,Finance-Deutsche
01-05-2014,42.175571,738100,Finance-Deutsche
02-05-2014,41.793892,1041300,Finance-Deutsche
05-05-2014,41.402672,876400,Finance-Deutsche
06-05-2014,40.467556,1598200,Finance-Deutsche
07-05-2014,40.639313,955600,Finance-Deutsche
08-05-2014,40.90649,935500,Finance-Deutsche
09-05-2014,40.524811,1407400,Finance-Deutsche
12-05-2014,40.954197,891100,Finance-Deutsche
13-05-2014,41.030533,598300,Finance-Deutsche
14-05-2014,40.601147,953100,Finance-Deutsche
15-05-2014,40.143131,2098500,Finance-Deutsche
16-05-2014,40.238548,1821800,Finance-Deutsche
19-05-2014,39.751907,4309200,Finance-Deutsche
20-05-2014,39.513359,2427400,Finance-Deutsche
21-05-2014,39.494274,1370500,Finance-Deutsche
22-05-2014,39.646946,1450500,Finance-Deutsche
23-05-2014,38.883587,1514200,Finance-Deutsche
27-05-2014,39.417938,1844200,Finance-Deutsche
28-05-2014,39.265266,781300,Finance-Deutsche
29-05-2014,39.150764,768300,Finance-Deutsche
30-05-2014,38.673664,1187600,Finance-Deutsche
02-06-2014,38.568703,989800,Finance-Deutsche
03-06-2014,38.482826,952200,Finance-Deutsche
04-06-2014,38.673664,1075100,Finance-Deutsche
05-06-2014,37.633587,5172800,Finance-Deutsche
06-06-2014,38.740002,3029200,Finance-Deutsche
09-06-2014,38.560001,1548200,Finance-Deutsche
10-06-2014,38.200001,1585200,Finance-Deutsche
